config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,sample_order,mse_raw,mse_lrbn,mae_lrbn,mse_sra_bp_safe,strength_sra_bp_safe,mse_sra_bp_balanced,strength_sra_bp_balanced,boundary_gap_lrbn,boundary_gap_raw,repair_ratio,jump_support,trend_support,vol_support,smooth_support,context_mean,context_std,context_diff_mean,context_diff_std,context_last,context_range,raw_mean,raw_std,raw_diff_std,lrbn_mean,lrbn_std,lrbn_diff_std,raw_lrbn_mean_gap,raw_lrbn_norm_gap,lrbn_context_level_gap,roughness_ratio,pred_context_var_ratio,horizon,horizon_norm,dataset=ETTh1,dataset=ETTm1,backbone=DLinear,backbone=PatchTST,horizon=96,horizon=192
ETTh1_DLinear_96_seed2026,test::test_00025,test_00025,test,ETTh1,DLinear,96,2026,25,2.5165315282008804,4.270402647487804,1.8100330854166666,4.270402647487804,0.0,4.270402647487804,0.0,1.1403980326880507,0.46007378256729137,-1.478723190009342,0.4007128761600344,0.0854873281513703,0.8768850425595659,0.23976625776916707,4.96679165625,0.9853252652768523,0.018505265263157895,0.3957534041662243,5.5570002,4.7130001,6.513354936458334,0.7757124714431919,1.0250652353133498,5.044333647916667,0.0886981714309651,0.1052585538956574,1.4690212885416667,1.6643181410329135,-0.45960167500000015,0.2659693809786305,0.09002010253531893,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00026,test_00026,test,ETTh1,DLinear,96,2026,26,3.2469814987193573,2.82575926838339,1.4760257333333335,2.82575926838339,0.0,2.6177226389234387,0.75,3.634840862198556,2.7152559618837078,-0.3386728818759339,0.11401123566296618,0.0,0.27511505860155316,0.06691864838734538,5.7024896,0.9768262033750914,0.028136845263157895,0.4219130518655086,7.8790002,4.362,7.163275066666667,0.7662724891995767,1.0229813232476288,5.942444176041666,0.10619659578721471,0.11018545497632602,1.220830890625,1.445266895794187,-1.8940801875000002,0.2611561631785833,0.1087168696984332,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00027,test_00027,test,ETTh1,DLinear,96,2026,27,5.221119069141856,2.950814673775947,1.4704239239583334,2.950814673775947,0.0,2.81880231999942,0.75,3.2539864307103015,1.3855774539911936,-1.3484678340205938,0.14917422933886648,0.0,0.307315026964241,0.14020766105235843,6.391291684375001,0.9490466691322842,0.014810522105263155,0.4294142965301534,7.4569998,4.0799999,7.7721326333333325,0.7635639422342402,1.0198069967650396,6.535531233333333,0.10492456739871174,0.10927137105636686,1.2366013999999999,1.4550844211758962,-0.9926613750000001,0.2544654835058813,0.11055879573957055,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00028,test_00028,test,ETTh1,DLinear,96,2026,28,11.939154282513192,5.069240434185748,2.0007529520833334,4.837553167152,0.75,4.837553167152,0.75,7.156415923220962,9.550542566046671,0.25067972584692666,0.0656307254707021,0.0,0.1397346992540806,0.05715747715802573,6.636041691666667,1.2994082797058366,-0.019252633684210523,0.5315497678511258,3.517,6.472000300000001,7.9412574750000005,0.7688307715452323,1.023600824700711,6.320168953124999,0.1403439734064539,0.13347958744610428,1.6210885218749997,1.7983724331109905,2.7831164250000002,0.2511135257798905,0.10800675014282302,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00029,test_00029,test,ETTh1,DLinear,96,2026,29,16.306494868375097,8.326023418215032,2.6965248729166666,8.326023418215032,0.0,8.326023418215032,0.0,1.4253204232782406,0.03861689266560288,-35.90829107689192,0.39456677515710176,0.0,0.7015950433851069,0.48210528208619824,6.771614607291667,1.425162182861271,0.013326313684210521,0.5127038742254093,7.316,6.683000300000001,8.09317263125,0.7649806242884593,1.0182950356311269,6.866898891666668,0.1583434361595815,0.18314933875314596,1.2262737395833332,1.4532505831264828,-0.38017382499999974,0.3572217623829822,0.11110617932304187,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00030,test_00030,test,ETTh1,DLinear,96,2026,30,15.532457585060039,6.403909263228113,2.3055697,6.403909263228113,0.0,6.403909263228113,0.0,2.1041701072622234,3.104291210445902,0.3221739563750735,0.19930163487138927,0.0,0.4752464497208389,0.12265845489332894,6.682979175,1.6296953653641104,-0.03331578842105262,0.586080408630831,4.9949999,6.683000300000001,7.994046666666667,0.7653107356240154,1.0210964658594135,6.521610984374999,0.14675414181713584,0.16499179933510436,1.4724356822916667,1.6659049565318935,1.5824306875,0.28151686251326163,0.09005060386469443,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00031,test_00031,test,ETTh1,DLinear,96,2026,31,4.826192590370957,1.4592050828335765,1.0046261583333334,1.4592050828335765,0.0,1.0568680456872954,0.75,5.049754139813384,7.377721763935071,0.3155402688078257,0.13979437214592058,0.0813715500374908,0.19802932038522109,0.13998224601504988,5.402822926041666,1.9503814848914383,-0.02221052526315789,0.49844103835352616,3.5880001,7.5970002,6.816606829166666,0.7895950830981529,1.0194618740972274,5.154495610416666,0.1539513770780563,0.18775503363323123,1.66211121875,1.8466649166681743,1.5523332125,0.37668378504636413,0.07893445427788774,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00032,test_00032,test,ETTh1,DLinear,96,2026,32,4.468569311151714,1.6818624441617243,1.0696080572916666,1.6818624441617243,0.0,1.6818624441617243,0.0,2.406089924599888,4.297004501281611,0.4400542601394727,0.2281850133825527,0.04966317398403091,0.41561162432533477,0.21928024183829245,4.916250001041667,1.9924366866032184,-0.03997894842105263,0.47745832141831934,3.799,7.5970002,6.433562386458334,0.7923373102433293,1.0208305536355038,4.799499133333334,0.1460757472207746,0.16903293849287168,1.6340632531250001,1.821448536383675,0.9068161500000002,0.3540258424335501,0.07331559134971577,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00033,test_00033,test,ETTh1,DLinear,96,2026,33,3.4864216996926825,1.6970023913498569,1.0888307177083334,1.6970023913498569,0.0,1.6970023913498569,0.0,0.41157900494852173,2.894194695913988,0.8577915772836,1.0,1.0,1.0,1.0,4.203947910416667,1.12212921190737,-0.0037052652631578945,0.38594838565045875,4.2909999,5.6279997999999996,5.862502782291666,0.7830792891171121,1.025701362022597,4.267208982291667,0.1111184590246917,0.12324325336560277,1.5952938,1.781004121699399,-0.020348325000000056,0.31932491136861146,0.0990254587618789,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00034,test_00034,test,ETTh1,DLinear,96,2026,34,6.39796564500013,1.722219845563843,1.0015864385416666,1.722219845563843,0.0,1.722219845563843,0.0,0.1343442959588438,1.0457285778709975,0.8715305574196768,1.0,1.0,1.0,1.0,4.823135420833332,1.2807090850582734,0.022221050526315785,0.4670233043163847,4.9949999,4.9240002,6.391104798958334,0.7763555035215197,1.024915986672823,4.8706521177083335,0.11987931830905074,0.13992088450100215,1.5204526812499999,1.7119761751595286,-0.04063536249999977,0.2996008627555559,0.09360457117318327,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00035,test_00035,test,ETTh1,DLinear,96,2026,35,7.492241324661722,1.860492579531939,1.0594294364583332,1.860492579531939,0.0,1.860492579531939,0.0,1.73983829474958,2.8369685726755116,0.38672648747911686,0.2538766683825377,0.038894900839825976,0.574765582693047,0.1479695216147401,5.059104170833334,1.231666406401861,-0.009621050526315794,0.5746222016864813,3.799,5.1360001,6.551645919791667,0.7873081042859307,1.0191040443083255,4.916594376041666,0.13939078620479095,0.1492341679423446,1.6350515437499997,1.8182910489857491,1.097963475,0.25970787031284526,0.11317323611899742,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00036,test_00036,test,ETTh1,DLinear,96,2026,36,5.435424121438811,1.6031316098246264,0.9414056125000001,1.6031316098246264,0.0,1.6031316098246264,0.0,0.6013257077371849,1.2336300683001333,0.5125562875408333,0.573665968138778,0.0,1.0,0.720997904416334,4.815093767708333,1.2384470147314406,-0.005915792631578941,0.5734012377088087,4.9949999,5.1360001,6.354663760416666,0.7896424993316342,1.0216897041951143,4.828681955208332,0.1171343432870306,0.12906082083069598,1.5259818052083334,1.7200147379161357,-0.2666195874999999,0.2250790323846574,0.09458236590772975,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00037,test_00037,test,ETTh1,DLinear,96,2026,37,4.753611227836753,2.358857995478972,1.2489862281250002,2.358857995478972,0.0,2.079054720602013,0.75,3.705700386465896,6.697754541357465,0.4467250463854875,0.1265251770637936,0.0,0.26985427334827816,0.1097212578431026,4.540322921875,0.9919852952395397,-0.022210527368421048,0.5001012244360785,3.2360001,3.7290001,6.126418504166668,0.7862824576086835,1.0257262380245251,4.4348458427083335,0.11019871995792492,0.10538812893237665,1.6915726614583333,1.8679801305384467,1.1607322249999998,0.2107331737050632,0.11108996211617465,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
ETTh1_DLinear_96_seed2026,test::test_00038,test_00038,test,ETTh1,DLinear,96,2026,38,6.307946712370515,3.4607935316549807,1.6147764739583332,3.4607935316549807,0.0,3.4607935316549807,0.0,0.7561157769263342,2.7662863281196906,0.7266676641864662,0.5194050294305764,0.0,1.0,0.5582150882917291,4.1358541552083325,1.1222000622605761,0.005926314736842107,0.5017955652150119,3.799,4.854,5.752808666666667,0.7989564184678617,1.0283014010330398,4.095838942708333,0.12479415028674366,0.135562559354916,1.6569697239583334,1.8428804354922055,0.35335911250000007,0.2701544186473847,0.11120569609456146,96.0,0.13333333333333333,1.0,0.0,1.0,0.0,1.0,0.0
