dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,5.073775229873093,1.7186577453680256,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-1.4537143592320685,-0.7450495951407012,completed,,48,"{""gamma"": 0.35174742341041565}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_96_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,5.1175919034385595,1.7292785782681968,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,-0.6026773634291002,-0.13168125836399877,completed,,48,"{""gamma"": 0.35178688168525696}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.727521678834279,2.003503545780253,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.2334876968109772,0.47208670490566296,completed,,48,"{""beta"": 0.7016336917877197, ""gamma"": 0.35175517201423645}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_192_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,6.726923235555084,2.002591440393777,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,0.22457147774458197,0.426346266029454,completed,,48,"{""gamma"": 0.35172027349472046}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.705865534322856,1.995186409835848,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-0.08916765802426048,0.05499734886098147,completed,,48,"{""gamma"": 0.3517293334007263}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_192_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,6.721659645153068,1.9954458726299995,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,0.14614913308511707,0.06800893968426086,completed,,48,"{""gamma"": 0.35173970460891724}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.931700919715419,2.2183638369012106,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.5375227334369551,0.22196679031838779,completed,,48,"{""beta"": 0.7015820145606995, ""gamma"": 0.35174164175987244}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_336_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,7.918551734238845,2.2193106874670185,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,0.37085148005027735,0.2647439147842963,completed,,48,"{""gamma"": 0.35177847743034363}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.908741739690226,2.2176336208157714,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.24650582456860398,0.18897684924232228,completed,,48,"{""gamma"": 0.35173583030700684}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_336_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,7.888963857759757,2.2128824076191864,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,-0.004186842027194679,-0.025675014117939432,completed,,48,"{""gamma"": 0.3517139256000519}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.328778827367577,2.27951223007544,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-2.2463986248980303,-0.989978251367021,completed,,48,"{""beta"": 0.7015314698219299, ""gamma"": 0.35171571373939514}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_720_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,8.450754032942939,2.2954849137703013,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,-0.8147943200411749,-0.2962088830140767,completed,,48,"{""gamma"": 0.3514890670776367}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.329210214639964,2.2771921438123925,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-2.241335498557746,-1.0907505957011563,completed,,48,"{""gamma"": 0.3515963852405548}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_720_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,8.42375425524155,2.292047374030512,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,-1.1316865753578156,-0.4455175289198971,completed,,48,"{""gamma"": 0.3515736162662506}"
